outcome,outcome_label,cohort,baseline_year,target_year,event_time,n_treated_states,n_control_states,treated_states,control_states,treated_change,control_change,att
total_firearm_rate_per_100k,Total Firearm Deaths,2015,2014,2019,4,3,36,Kansas;Maine;Mississippi,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,3.4058661945829622,1.6155074167400214,1.7903587778429408
total_firearm_rate_per_100k,Total Firearm Deaths,2015,2014,2020,5,3,36,Kansas;Maine;Mississippi,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,5.420003417578958,3.128266590395092,2.2917368271838665
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2011,-5,2,42,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Montana;Nebraska;Nevada;New Hampshire;New Jersey;New Mexico;New York;North Carolina;North Dakota;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-1.4513580117162288,-1.3596095609695094,-0.09174845074671945
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2012,-4,2,42,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Montana;Nebraska;Nevada;New Hampshire;New Jersey;New Mexico;New York;North Carolina;North Dakota;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-1.0223277176470607,-0.9535575273011988,-0.06877019034586185
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2013,-3,2,42,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Montana;Nebraska;Nevada;New Hampshire;New Jersey;New Mexico;New York;North Carolina;North Dakota;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.409637492750611,-0.8764143292392786,0.46677683648866763
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2014,-2,2,42,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Montana;Nebraska;Nevada;New Hampshire;New Jersey;New Mexico;New York;North Carolina;North Dakota;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.7557236021067952,-0.8395450879777467,0.0838214858709515
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2016,0,2,42,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Montana;Nebraska;Nevada;New Hampshire;New Jersey;New Mexico;New York;North Carolina;North Dakota;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,1.254534526757201,0.6611887564357298,0.5933457703214712
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2017,1,2,39,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,2.736290557385211,0.8320615576616908,1.9042289997235204
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2018,2,2,39,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,2.8768684910397253,0.7451947863832592,2.131673704656466
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2019,3,2,36,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,0.5044634765855198,0.7989727538969906,-0.2945092773114708
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2020,4,2,36,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,2.890050484416615,2.311731927552062,0.578318556864553
total_firearm_rate_per_100k,Total Firearm Deaths,2016,2015,2021,5,2,31,Idaho;West Virginia,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,2.073444611671321,3.5081758245272967,-1.4347312128559757
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2012,-5,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-2.1998819400090674,-1.569735848639072,-0.6301460913699954
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2013,-4,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-2.3546543607588197,-1.474752987591638,-0.8799013731671816
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2014,-3,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.9366781085986245,-1.544122747168465,0.6074446385698405
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2015,-2,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.43611655419840406,-0.6785020027616779,0.24238544856327388
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2017,0,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,1.7826758970803447,0.1535595549000131,1.6291163421803316
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2018,1,3,39,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Kentucky;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oklahoma;Oregon;Pennsylvania;Rhode Island;South Carolina;South Dakota;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,1.3320872202096343,0.06669278362158138,1.265394436588053
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2019,2,3,36,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,1.1790921054762749,0.1885191587062305,0.9905729467700444
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2020,3,3,36,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,1.6924690156679076,1.7012783323613005,-0.00880931669339291
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2021,4,3,31,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,2.585917281087733,2.8410877231781977,-0.2551704420904648
total_firearm_rate_per_100k,Total Firearm Deaths,2017,2016,2022,5,3,28,Missouri;New Hampshire;North Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,3.594898552903985,2.3508383821787797,1.2440601707252052
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2014,-5,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-2.209241878561078,-1.560946668475794,-0.6482952100852841
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2015,-4,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.754588155389215,-0.7444120056327629,-0.01017614975645209
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2016,-3,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,0.7404947382234758,-0.13395841044200282,0.8744531486654786
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2017,-2,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.6175619621392249,0.14556916572990308,-0.763131127869128
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2019,0,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,-0.17199453019085395,0.05456074826422766,-0.2265552784550816
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2020,1,3,36,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Iowa;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Montana;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Tennessee;Texas;Utah;Vermont;Virginia;Washington;Wisconsin,2.3860817484219847,1.5673199219192975,0.8187618265026873
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2021,2,3,31,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,3.0288259794879036,2.691848103750898,0.33697787573700566
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2022,3,3,28,Kentucky;Oklahoma;South Dakota,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,2.2534200570256644,2.202866859058543,0.05055319796712121
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2023,4,3,25,Kentucky;Oklahoma;South Dakota,Arkansas;California;Colorado;Connecticut;Delaware;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,1.221268396422559,1.6916692176577757,-0.47040082123521665
total_firearm_rate_per_100k,Total Firearm Deaths,2019,2018,2024,5,3,23,Kentucky;Oklahoma;South Dakota,Arkansas;California;Colorado;Connecticut;Delaware;Hawaii;Illinois;Maryland;Massachusetts;Michigan;Minnesota;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;Vermont;Virginia;Washington;Wisconsin,2.788037543230032,0.8718177867681409,1.9162197564618912
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2016,-5,5,31,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-2.535001063035817,-1.5668069241879914,-0.9681941388478255
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2017,-4,5,31,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-1.0336140201645905,-1.484353455548234,0.4507394353836436
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2018,-3,5,31,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-2.495786148302651,-1.4175673047606923,-1.0782188435419586
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2019,-2,5,31,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-1.8977657568335027,-1.4506613376585487,-0.447104419174954
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2021,0,5,31,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Georgia;Hawaii;Illinois;Indiana;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Ohio;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,1.2923406563089963,1.2742807989902056,0.018059857318790673
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2022,1,5,28,Iowa;Montana;Tennessee;Texas;Utah,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,0.7152466528153006,0.8506698521856949,-0.13542319937039426
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2023,2,5,25,Iowa;Montana;Tennessee;Texas;Utah,Arkansas;California;Colorado;Connecticut;Delaware;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,0.41493492707566837,0.275815592388915,0.13911933468675336
total_firearm_rate_per_100k,Total Firearm Deaths,2021,2020,2024,3,5,23,Iowa;Montana;Tennessee;Texas;Utah,Arkansas;California;Colorado;Connecticut;Delaware;Hawaii;Illinois;Maryland;Massachusetts;Michigan;Minnesota;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;Vermont;Virginia;Washington;Wisconsin,-0.23064366249511892,-0.3075316591115064,0.07688799661638746
total_firearm_rate_per_100k,Total Firearm Deaths,2022,2021,2017,-5,3,28,Georgia;Indiana;Ohio,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-3.514527153779367,-2.677645729619769,-0.8368814241595981
total_firearm_rate_per_100k,Total Firearm Deaths,2022,2021,2018,-4,3,28,Georgia;Indiana;Ohio,Alabama;Arkansas;California;Colorado;Connecticut;Delaware;Florida;Hawaii;Illinois;Louisiana;Maryland;Massachusetts;Michigan;Minnesota;Nebraska;Nevada;New Jersey;New Mexico;New York;North Carolina;Oregon;Pennsylvania;Rhode Island;South Carolina;Vermont;Virginia;Washington;Wisconsin,-3.700562730257019,-2.583771536625242,-1.116791193631777
