State,State Code,Year,Sex,broad_age_group,Deaths,Population,component_age_groups_observed,rate_per_100k,expected_component_age_groups,complete_broad_age_group
Utah,49,2024,Male,45-64,103,362077.0,2,28.446987795413683,2,True
Utah,49,2024,Male,65+,65,205333.0,3,31.655895545284974,3,True
Vermont,50,1999,Female,15-24,0,40046.0,1,0.0,1,True
Vermont,50,1999,Female,25-44,0,38581.0,1,0.0,2,False
Vermont,50,1999,Female,45-64,0,27803.0,1,0.0,2,False
Vermont,50,1999,Female,65+,0,23121.0,2,0.0,3,False
Vermont,50,2000,Female,15-24,0,40686.0,1,0.0,1,True
Vermont,50,2000,Female,45-64,0,28737.0,1,0.0,2,False
Vermont,50,2000,Female,65+,0,45269.0,3,0.0,3,True
Vermont,50,2001,Female,15-24,0,41772.0,1,0.0,1,True
Vermont,50,2001,Female,25-44,0,87761.0,2,0.0,2,True
Vermont,50,2001,Female,45-64,0,79079.0,2,0.0,2,True
Vermont,50,2001,Female,65+,0,45352.0,3,0.0,3,True
Vermont,50,2002,Female,15-24,0,42603.0,1,0.0,1,True
Vermont,50,2002,Female,25-44,0,85885.0,2,0.0,2,True
Vermont,50,2002,Female,45-64,0,32058.0,1,0.0,2,False
Vermont,50,2002,Female,65+,0,16565.0,1,0.0,3,False
Vermont,50,2002,Male,45-64,12,48755.0,1,24.61286021946467,2,False
Vermont,50,2002,Male,65+,10,11200.0,1,89.28571428571428,3,False
Vermont,50,2003,Female,15-24,0,43621.0,1,0.0,1,True
Vermont,50,2003,Female,25-44,0,35100.0,1,0.0,2,False
Vermont,50,2003,Female,45-64,0,84821.0,2,0.0,2,True
Vermont,50,2003,Female,65+,0,45734.0,3,0.0,3,True
Vermont,50,2004,Female,15-24,0,44519.0,1,0.0,1,True
Vermont,50,2004,Female,25-44,0,34380.0,1,0.0,2,False
Vermont,50,2004,Female,45-64,0,35870.0,1,0.0,2,False
Vermont,50,2004,Female,65+,0,45987.0,3,0.0,3,True
Vermont,50,2004,Male,25-44,10,45699.0,1,21.88231689971334,2,False
Vermont,50,2004,Male,45-64,11,35574.0,1,30.921459492888065,2,False
Vermont,50,2005,Female,25-44,0,80346.0,2,0.0,2,True
Vermont,50,2005,Female,65+,0,24526.0,2,0.0,3,False
Vermont,50,2006,Female,15-24,0,45227.0,1,0.0,1,True
Vermont,50,2006,Female,25-44,0,45438.0,1,0.0,2,False
Vermont,50,2006,Female,45-64,0,39325.0,1,0.0,2,False
Vermont,50,2006,Female,65+,0,47186.0,3,0.0,3,True
Vermont,50,2006,Male,45-64,12,50625.0,1,23.703703703703702,2,False
Vermont,50,2007,Female,15-24,0,44957.0,1,0.0,1,True
Vermont,50,2007,Female,25-44,0,33586.0,1,0.0,2,False
Vermont,50,2007,Female,65+,0,31013.0,2,0.0,3,False
Vermont,50,2008,Female,15-24,0,44208.0,1,0.0,1,True
Vermont,50,2008,Female,25-44,0,42351.0,1,0.0,2,False
Vermont,50,2008,Female,45-64,0,95283.0,2,0.0,2,True
Vermont,50,2008,Female,65+,0,49048.0,3,0.0,3,True
Vermont,50,2008,Male,45-64,13,50818.0,1,25.581486874729425,2,False
Vermont,50,2008,Male,65+,0,3782.0,1,0.0,3,False
Vermont,50,2009,Female,15-24,0,43721.0,1,0.0,1,True
Vermont,50,2009,Female,25-44,0,34919.0,1,0.0,2,False
Vermont,50,2009,Female,65+,0,8627.0,1,0.0,3,False
Vermont,50,2009,Male,65+,10,23251.0,1,43.008902842888475,3,False
Vermont,50,2010,Female,15-24,0,43522.0,1,0.0,1,True
Vermont,50,2010,Female,65+,0,25146.0,2,0.0,3,False
Vermont,50,2010,Male,45-64,26,94801.0,2,27.425871035115662,2,True
Vermont,50,2011,Female,65+,0,52139.0,3,0.0,3,True
Vermont,50,2011,Male,45-64,12,49040.0,1,24.469820554649264,2,False
Vermont,50,2011,Male,65+,10,25103.0,1,39.8358761900968,3,False
Vermont,50,2012,Female,15-24,0,43435.0,1,0.0,1,True
Vermont,50,2012,Female,25-44,0,73029.0,2,0.0,2,True
Vermont,50,2012,Female,45-64,0,97749.0,2,0.0,2,True
Vermont,50,2012,Female,65+,0,37843.0,2,0.0,3,False
Vermont,50,2012,Male,45-64,12,47806.0,1,25.101451700623354,2,False
Vermont,50,2013,Female,25-44,0,35879.0,1,0.0,2,False
Vermont,50,2013,Female,65+,0,25649.0,2,0.0,3,False
Vermont,50,2013,Male,65+,12,28843.0,1,41.604548763998196,3,False
Vermont,50,2014,Female,45-64,0,49102.0,1,0.0,2,False
Vermont,50,2014,Female,65+,0,25913.0,2,0.0,3,False
Vermont,50,2014,Male,45-64,10,47122.0,1,21.221510122660327,2,False
Vermont,50,2014,Male,65+,10,30368.0,1,32.92939936775553,3,False
Vermont,50,2015,Female,15-24,0,44150.0,1,0.0,1,True
Vermont,50,2015,Female,25-44,0,35691.0,1,0.0,2,False
Vermont,50,2015,Female,45-64,0,45688.0,1,0.0,2,False
Vermont,50,2015,Female,65+,0,59800.0,3,0.0,3,True
Vermont,50,2015,Male,45-64,17,47360.0,1,35.895270270270274,2,False
Vermont,50,2015,Male,65+,0,4846.0,1,0.0,3,False
Vermont,50,2016,Female,15-24,0,43567.0,1,0.0,1,True
Vermont,50,2016,Female,25-44,0,35093.0,1,0.0,2,False
Vermont,50,2016,Female,45-64,0,49482.0,1,0.0,2,False
Vermont,50,2016,Female,65+,0,61350.0,3,0.0,3,True
Vermont,50,2016,Male,45-64,26,89534.0,2,29.039247660106774,2,True
Vermont,50,2017,Female,65+,0,63205.0,3,0.0,3,True
Vermont,50,2017,Male,25-44,22,71644.0,2,30.707386522248896,2,True
Vermont,50,2017,Male,45-64,10,41017.0,1,24.380135065948267,2,False
Vermont,50,2018,Female,15-24,0,43115.0,1,0.0,1,True
Vermont,50,2018,Female,45-64,0,49499.0,1,0.0,2,False
Vermont,50,2018,Female,65+,0,27843.0,2,0.0,3,False
Vermont,50,2018,Male,25-44,21,72739.0,2,28.87034465692407,2,True
Vermont,50,2018,Male,45-64,12,46990.0,1,25.53734837199404,2,False
Vermont,50,2018,Male,65+,10,35150.0,1,28.449502133712663,3,False
Vermont,50,2019,Female,15-24,0,42120.0,1,0.0,1,True
Vermont,50,2019,Female,45-64,0,39541.0,1,0.0,2,False
Vermont,50,2019,Female,65+,0,67462.0,3,0.0,3,True
Vermont,50,2019,Male,25-44,11,38048.0,1,28.91084945332212,2,False
Vermont,50,2019,Male,45-64,12,46408.0,1,25.85761075676607,2,False
Vermont,50,2019,Male,65+,10,36227.0,1,27.603720981588317,3,False
Vermont,50,2020,Female,45-64,0,38328.0,1,0.0,2,False
Vermont,50,2020,Female,65+,0,49332.0,2,0.0,3,False
Vermont,50,2020,Male,45-64,12,45476.0,1,26.38754507872284,2,False
Vermont,50,2021,Female,45-64,0,38848.0,1,0.0,2,False
Vermont,50,2021,Female,65+,0,70983.0,3,0.0,3,True
Vermont,50,2021,Male,25-44,13,39513.0,1,32.9005643712196,2,False
Vermont,50,2021,Male,45-64,13,47277.0,1,27.497514647714535,2,False
Vermont,50,2021,Male,65+,11,40205.0,1,27.359781121751027,3,False
Vermont,50,2022,Female,15-24,0,42480.0,1,0.0,1,True
Vermont,50,2022,Female,65+,0,52233.0,2,0.0,3,False
Vermont,50,2022,Male,25-44,10,39641.0,1,25.226407002850582,2,False
Vermont,50,2022,Male,45-64,11,46156.0,1,23.83222116301239,2,False
Vermont,50,2022,Male,65+,21,45686.0,2,45.9659414262575,3,False
Vermont,50,2023,Female,25-44,0,40586.0,1,0.0,2,False
Vermont,50,2023,Female,45-64,0,38002.0,1,0.0,2,False
Vermont,50,2023,Female,65+,0,32141.0,2,0.0,3,False
Vermont,50,2023,Male,25-44,16,40231.0,1,39.770326365240734,2,False
Vermont,50,2023,Male,45-64,11,44942.0,1,24.475991277646745,2,False
Vermont,50,2023,Male,65+,10,41613.0,1,24.030951866003413,3,False
Vermont,50,2024,Female,15-24,0,41751.0,1,0.0,1,True
Vermont,50,2024,Female,25-44,0,37972.0,1,0.0,2,False
Vermont,50,2024,Female,45-64,0,37816.0,1,0.0,2,False
Vermont,50,2024,Female,65+,0,33941.0,2,0.0,3,False
Vermont,50,2024,Male,45-64,12,43707.0,1,27.4555563182099,2,False
Virginia,51,1999,Female,25-44,10,522405.0,1,1.914223638747715,2,False
Virginia,51,1999,Female,45-64,29,814597.0,2,3.560042573198772,2,True
Virginia,51,1999,Male,15-24,56,489000.0,1,11.451942740286299,1,True
Virginia,51,1999,Male,25-44,164,1114747.0,2,14.711858385804133,2,True
Virginia,51,1999,Male,45-64,118,772192.0,2,15.28117359413203,2,True
Virginia,51,1999,Male,65+,98,318767.0,3,30.743458388101654,3,True
Virginia,51,2000,Female,25-44,15,606713.0,1,2.4723386510590672,2,False
Virginia,51,2000,Female,45-64,25,837234.0,2,2.98602302343192,2,True
Virginia,51,2000,Female,65+,0,64052.0,1,0.0,3,False
Virginia,51,2000,Male,15-24,44,497751.0,1,8.83976124608489,1,True
Virginia,51,2000,Male,25-44,139,1115463.0,2,12.461193244419581,2,True
Virginia,51,2000,Male,45-64,121,793633.0,2,15.24634182298367,2,True
Virginia,51,2000,Male,65+,115,322801.0,3,35.625664108847246,3,True
Virginia,51,2001,Female,25-44,28,607785.0,1,4.606892239854554,2,False
Virginia,51,2001,Female,45-64,11,535234.0,1,2.055175867003965,2,False
Virginia,51,2001,Male,15-24,54,516583.0,1,10.453305664336611,1,True
Virginia,51,2001,Male,25-44,130,1109609.0,2,11.715838642260472,2,True
Virginia,51,2001,Male,45-64,122,829022.0,2,14.716135398095588,2,True
Virginia,51,2001,Male,65+,95,330739.0,3,28.723555431926687,3,True
Virginia,51,2002,Female,25-44,35,1113580.0,2,3.1430162179636847,2,True
Virginia,51,2002,Female,45-64,12,542463.0,1,2.212132440369205,2,False
Virginia,51,2002,Male,15-24,47,524796.0,1,8.955860944062072,1,True
Virginia,51,2002,Male,25-44,127,1099389.0,2,11.55187108475708,2,True
Virginia,51,2002,Male,45-64,127,859444.0,2,14.77699535979075,2,True
Virginia,51,2002,Male,65+,120,337582.0,3,35.5469189707982,3,True
Virginia,51,2003,Female,25-44,10,600889.0,1,1.6642008757025006,2,False
Virginia,51,2003,Female,45-64,25,935897.0,2,2.671234120848769,2,True
Virginia,51,2003,Male,15-24,49,534815.0,1,9.162046689042006,1,True
Virginia,51,2003,Male,25-44,131,1088295.0,2,12.03717741972535,2,True
Virginia,51,2003,Male,45-64,121,885990.0,2,13.657039018499079,2,True
Virginia,51,2003,Male,65+,80,318487.0,2,25.11876465915406,3,False
Virginia,51,2004,Female,25-44,23,598641.0,1,3.8420355438401317,2,False
Virginia,51,2004,Female,45-64,29,968893.0,2,2.9931065659469107,2,True
Virginia,51,2004,Male,15-24,52,546340.0,1,9.517882637185634,1,True
Virginia,51,2004,Male,25-44,118,1084967.0,2,10.875906824815871,2,True
Virginia,51,2004,Male,45-64,143,915418.0,2,15.621279022260868,2,True
Virginia,51,2004,Male,65+,109,352226.0,3,30.946040326381357,3,True
Virginia,51,2005,Female,25-44,11,595787.0,1,1.8462974183726732,2,False
Virginia,51,2005,Female,45-64,30,998051.0,2,3.0058584180567927,2,True
Virginia,51,2005,Female,65+,0,70746.0,1,0.0,3,False
Virginia,51,2005,Male,15-24,39,559640.0,1,6.968765635051105,1,True
Virginia,51,2005,Male,25-44,139,1084068.0,2,12.822073892043674,2,True
Virginia,51,2005,Male,45-64,167,942831.0,2,17.712612334554123,2,True
Virginia,51,2005,Male,65+,97,362080.0,3,26.78965974370305,3,True
Virginia,51,2006,Female,25-44,15,592823.0,1,2.530266200872773,2,False
Virginia,51,2006,Female,45-64,37,1025243.0,2,3.6089005240708785,2,True
Virginia,51,2006,Female,65+,0,73826.0,1,0.0,3,False
Virginia,51,2006,Male,15-24,52,571109.0,1,9.105092022713702,1,True
Virginia,51,2006,Male,25-44,103,1085979.0,2,9.484529627184319,2,True
Virginia,51,2006,Male,45-64,162,969645.0,2,16.707145398573704,2,True
Virginia,51,2006,Male,65+,99,371378.0,3,26.657475671687607,3,True
Virginia,51,2007,Female,25-44,24,586192.0,1,4.094221688457024,2,False
Virginia,51,2007,Female,45-64,33,1049883.0,2,3.143207385965865,2,True
Virginia,51,2007,Female,65+,0,76546.0,1,0.0,3,False
Virginia,51,2007,Male,15-24,46,573781.0,1,8.016996031586965,1,True
Virginia,51,2007,Male,25-44,110,1084987.0,2,10.138370321487722,2,True
Virginia,51,2007,Male,45-64,151,992349.0,2,15.21642083581482,2,True
Virginia,51,2007,Male,65+,103,382243.0,3,26.946209610117123,3,True
Virginia,51,2008,Female,25-44,25,1101597.0,2,2.2694324694057806,2,True
Virginia,51,2008,Female,45-64,32,1071236.0,2,2.9872035667210586,2,True
Virginia,51,2008,Male,15-24,65,574590.0,1,11.31241406916236,1,True
Virginia,51,2008,Male,25-44,121,1087856.0,2,11.122795664132019,2,True
Virginia,51,2008,Male,45-64,157,1011482.0,2,15.521778934276636,2,True
Virginia,51,2008,Male,65+,114,397747.0,3,28.661435535654576,3,True
Virginia,51,2009,Female,25-44,30,1102796.0,2,2.720358071665113,2,True
Virginia,51,2009,Female,45-64,31,1097165.0,2,2.8254638089986464,2,True
Virginia,51,2009,Female,65+,0,81961.0,1,0.0,3,False
Virginia,51,2009,Male,15-24,47,575514.0,1,8.166612801773718,1,True
Virginia,51,2009,Male,25-44,141,1088842.0,2,12.949537214765778,2,True
Virginia,51,2009,Male,45-64,182,1035200.0,2,17.581143740340032,2,True
Virginia,51,2009,Male,65+,86,411017.0,3,20.923708751706133,3,True
Virginia,51,2010,Female,15-24,0,547513.0,1,0.0,1,True
Virginia,51,2010,Female,25-44,12,560390.0,1,2.1413658345081106,2,False
Virginia,51,2010,Female,45-64,21,620228.0,1,3.385851654552842,2,False
Virginia,51,2010,Male,15-24,43,575543.0,1,7.471205452937487,1,True
Virginia,51,2010,Male,25-44,166,1094162.0,2,15.17142799695109,2,True
Virginia,51,2010,Male,45-64,192,1052676.0,2,18.23923030448115,2,True
Virginia,51,2010,Male,65+,114,421322.0,3,27.05768984292299,3,True
Virginia,51,2011,Female,15-24,10,548971.0,1,1.8215898471868277,1,True
Virginia,51,2011,Female,25-44,34,1110049.0,2,3.062927852734429,2,True
Virginia,51,2011,Female,45-64,34,1135151.0,2,2.995196233805018,2,True
Virginia,51,2011,Male,15-24,64,579498.0,1,11.044041567011448,1,True
Virginia,51,2011,Male,25-44,123,1103176.0,2,11.14962617025751,2,True
Virginia,51,2011,Male,45-64,190,1069551.0,2,17.76446377966081,2,True
Virginia,51,2011,Male,65+,139,438649.0,3,31.688206287943206,3,True
Virginia,51,2012,Female,15-24,10,552700.0,1,1.8092998009770218,1,True
Virginia,51,2012,Female,25-44,29,1118073.0,2,2.5937483509574064,2,True
Virginia,51,2012,Female,45-64,28,1137728.0,2,2.4610451707262193,2,True
Virginia,51,2012,Female,65+,0,89753.0,1,0.0,3,False
Virginia,51,2012,Male,15-24,59,581942.0,1,10.138467407404862,1,True
Virginia,51,2012,Male,25-44,155,1117258.0,2,13.873250404114359,2,True
Virginia,51,2012,Male,45-64,163,1070373.0,2,15.228336290246485,2,True
Virginia,51,2012,Male,65+,131,463672.0,3,28.252730378370916,3,True
Virginia,51,2013,Female,25-44,31,1122064.0,2,2.76276576024184,2,True
Virginia,51,2013,Female,45-64,41,1139368.0,2,3.598486178302357,2,True
Virginia,51,2013,Male,15-24,57,584250.0,1,9.75609756097561,1,True
Virginia,51,2013,Male,25-44,141,1128015.0,2,12.499833778806133,2,True
Virginia,51,2013,Male,45-64,182,1071835.0,2,16.980225501126572,2,True
Virginia,51,2013,Male,65+,123,484750.0,3,25.373904074265084,3,True
Virginia,51,2014,Female,25-44,24,1128084.0,2,2.1275011435318647,2,True
Virginia,51,2014,Female,45-64,41,1142405.0,2,3.5889198664221538,2,True
Virginia,51,2014,Female,65+,11,361838.0,1,3.0400344905731296,3,False
Virginia,51,2014,Male,15-24,68,585596.0,1,11.612101175554477,1,True
Virginia,51,2014,Male,25-44,141,1135943.0,2,12.412594646034176,2,True
Virginia,51,2014,Male,45-64,186,1074475.0,2,17.31077968310105,2,True
Virginia,51,2014,Male,65+,142,504371.0,3,28.1538787916038,3,True
Virginia,51,2015,Female,25-44,25,1131041.0,2,2.210353117172587,2,True
Virginia,51,2015,Female,45-64,42,1147868.0,2,3.6589573017106494,2,True
Virginia,51,2015,Female,65+,14,377423.0,1,3.709365883902147,3,False
Virginia,51,2015,Male,15-24,69,584537.0,1,11.804214275571947,1,True
Virginia,51,2015,Male,25-44,143,1142116.0,2,12.520619621824753,2,True
Virginia,51,2015,Male,45-64,183,1080185.0,2,16.941542420974184,2,True
Virginia,51,2015,Male,65+,138,524106.0,3,26.330551453331957,3,True
Virginia,51,2016,Female,15-24,11,548161.0,1,2.0067097075494242,1,True
Virginia,51,2016,Female,25-44,35,1128042.0,2,3.102721352573752,2,True
Virginia,51,2016,Female,45-64,35,1152837.0,2,3.0359886089707393,2,True
Virginia,51,2016,Female,65+,18,392283.0,1,4.588524101222841,3,False
Virginia,51,2016,Male,15-24,69,582429.0,1,11.846937566639024,1,True
Virginia,51,2016,Male,25-44,149,1129943.0,2,13.18650586799511,2,True
Virginia,51,2016,Male,45-64,198,1089912.0,2,18.166604276308544,2,True
Virginia,51,2016,Male,65+,145,542718.0,3,26.717374400701654,3,True
Virginia,51,2017,Female,15-24,10,545621.0,1,1.8327740317912984,1,True
Virginia,51,2017,Female,25-44,32,1135547.0,2,2.818025145590627,2,True
Virginia,51,2017,Female,45-64,39,1154217.0,2,3.378914017034925,2,True
Virginia,51,2017,Female,65+,13,503282.0,2,2.583044893320246,3,False
Virginia,51,2017,Male,15-24,85,577125.0,1,14.72817847086853,1,True
Virginia,51,2017,Male,25-44,172,1143455.0,2,15.042131085176068,2,True
Virginia,51,2017,Male,45-64,180,1091262.0,2,16.494663976203697,2,True
Virginia,51,2017,Male,65+,132,562882.0,3,23.450741007884425,3,True
Virginia,51,2018,Female,15-24,14,545502.0,1,2.5664433860920766,1,True
Virginia,51,2018,Female,25-44,18,555542.0,1,3.2400790579290133,2,False
Virginia,51,2018,Female,45-64,42,1147619.0,2,3.6597511892012946,2,True
Virginia,51,2018,Female,65+,16,417101.0,1,3.8360013521904768,3,False
Virginia,51,2018,Male,15-24,92,575594.0,1,15.983488361588202,1,True
Virginia,51,2018,Male,25-44,146,1152507.0,2,12.668035855747513,2,True
Virginia,51,2018,Male,45-64,186,1084637.0,2,17.148594414536845,2,True
Virginia,51,2018,Male,65+,145,582982.0,3,24.87212298149857,3,True
Virginia,51,2019,Female,25-44,28,1145132.0,2,2.445132962837472,2,True
Virginia,51,2019,Female,45-64,42,1137741.0,2,3.691525575680229,2,True
Virginia,51,2019,Female,65+,12,429939.0,1,2.7910936202577576,3,False
Virginia,51,2019,Male,15-24,76,571806.0,1,13.291221148431461,1,True
Virginia,51,2019,Male,25-44,150,1157745.0,2,12.95622092947929,2,True
Virginia,51,2019,Male,45-64,178,1076950.0,2,16.528158224615815,2,True
Virginia,51,2019,Male,65+,156,602925.0,3,25.873864908570717,3,True
Virginia,51,2020,Female,25-44,38,1154646.0,2,3.291051976103498,2,True
Virginia,51,2020,Female,45-64,34,1130072.0,2,3.0086578554286807,2,True
Virginia,51,2020,Female,65+,10,544236.0,2,1.8374381702055727,3,False
Virginia,51,2020,Male,15-24,103,573996.0,1,17.944375918995952,1,True
Virginia,51,2020,Male,25-44,154,1167922.0,2,13.185812066216752,2,True
Virginia,51,2020,Male,45-64,172,1071073.0,2,16.058662668184148,2,True
Virginia,51,2020,Male,65+,162,622300.0,3,26.032460228185762,3,True
Virginia,51,2021,Female,15-24,11,548756.0,1,2.0045338912011896,1,True
Virginia,51,2021,Female,25-44,30,1160501.0,2,2.5850904049199444,2,True
Virginia,51,2021,Female,45-64,34,1122296.0,2,3.029503802918303,2,True
Virginia,51,2021,Male,15-24,115,580340.0,1,19.815969948650793,1,True
Virginia,51,2021,Male,25-44,175,1178304.0,2,14.851854869371572,2,True
Virginia,51,2021,Male,45-64,156,1089856.0,2,14.313817605261614,2,True
Virginia,51,2021,Male,65+,170,632067.0,3,26.89588287317642,3,True
Virginia,51,2022,Female,15-24,12,561537.0,1,2.13699186340348,1,True
Virginia,51,2022,Female,25-44,28,1157384.0,2,2.4192489268902975,2,True
Virginia,51,2022,Female,45-64,29,1105423.0,2,2.6234301258432295,2,True
Virginia,51,2022,Male,15-24,93,592235.0,1,15.703225915388318,1,True
Virginia,51,2022,Male,25-44,189,1185041.0,2,15.948815273058063,2,True
Virginia,51,2022,Male,45-64,165,1080578.0,2,15.269605711017622,2,True
Virginia,51,2022,Male,65+,186,654177.0,3,28.43267189155229,3,True
Virginia,51,2023,Female,25-44,13,591675.0,1,2.1971521527865807,2,False
Virginia,51,2023,Female,45-64,37,1105361.0,2,3.347322729859295,2,True
Virginia,51,2023,Female,65+,11,263869.0,1,4.168735243624678,3,False
Virginia,51,2023,Male,15-24,90,584530.0,1,15.396985612372331,1,True
Virginia,51,2023,Male,25-44,178,1186049.0,2,15.007811650277517,2,True
Virginia,51,2023,Male,45-64,187,1071451.0,2,17.45296798453686,2,True
Virginia,51,2023,Male,65+,185,673383.0,3,27.473221034686055,3,True
Virginia,51,2024,Female,25-44,30,1188327.0,2,2.5245576343885143,2,True
Virginia,51,2024,Female,45-64,39,1104106.0,2,3.5322695465833895,2,True
Virginia,51,2024,Female,65+,12,476099.0,1,2.520484185011941,3,False
Virginia,51,2024,Male,15-24,86,592387.0,1,14.517536677881182,1,True
Virginia,51,2024,Male,25-44,206,1203221.0,2,17.120711822682615,2,True
Virginia,51,2024,Male,45-64,173,1070267.0,2,16.16419080472443,2,True
Virginia,51,2024,Male,65+,162,695447.0,3,23.294370383364942,3,True
Washington,53,1999,Female,25-44,14,488094.0,1,2.868299958614529,2,False
Washington,53,1999,Female,45-64,14,413578.0,1,3.385093017520274,2,False
Washington,53,1999,Female,65+,0,56787.0,1,0.0,3,False
Washington,53,1999,Male,15-24,62,414779.0,1,14.947719146822767,1,True
Washington,53,1999,Male,25-44,126,923478.0,2,13.644071650867698,2,True
Washington,53,1999,Male,45-64,97,649041.0,2,14.945126733133963,2,True
Washington,53,1999,Male,65+,107,279216.0,3,38.321586155521175,3,True
Washington,53,2000,Female,15-24,10,396929.0,1,2.5193422501253373,1,True
Washington,53,2000,Female,45-64,14,425405.0,1,3.2909815352428864,2,False
Washington,53,2000,Female,65+,0,57868.0,1,0.0,3,False
Washington,53,2000,Male,15-24,41,421224.0,1,9.733538449850911,1,True
Washington,53,2000,Male,25-44,117,920501.0,2,12.71046962469351,2,True
Washington,53,2000,Male,45-64,83,667087.0,2,12.442155221133074,2,True
Washington,53,2000,Male,65+,96,281985.0,3,34.04436406191819,3,True
Washington,53,2001,Female,25-44,12,408397.0,1,2.938317372556605,2,False
Washington,53,2001,Female,45-64,26,707589.0,2,3.674449433216175,2,True
Washington,53,2001,Female,65+,0,59268.0,1,0.0,3,False
Washington,53,2001,Male,15-24,42,438429.0,1,9.57965827990393,1,True
Washington,53,2001,Male,25-44,104,916701.0,2,11.345029622526866,2,True
Washington,53,2001,Male,45-64,96,698588.0,2,13.742005302123713,2,True
Washington,53,2001,Male,65+,90,286441.0,3,31.420083018841577,3,True
Washington,53,2002,Female,45-64,15,451605.0,1,3.3214866974457764,2,False
Washington,53,2002,Male,15-24,42,447259.0,1,9.390532107794366,1,True
Washington,53,2002,Male,25-44,117,909405.0,2,12.86555495076451,2,True
Washington,53,2002,Male,45-64,121,725932.0,2,16.668227878093266,2,True
Washington,53,2002,Male,65+,103,290630.0,3,35.44025049031415,3,True
Washington,53,2003,Female,15-24,11,425971.0,1,2.5823354171997623,1,True
Washington,53,2003,Female,25-44,11,408885.0,1,2.690242977854409,2,False
Washington,53,2003,Female,45-64,17,460369.0,1,3.6926899943306353,2,False
Washington,53,2003,Female,65+,0,61986.0,1,0.0,3,False
Washington,53,2003,Male,15-24,49,452685.0,1,10.8243038757635,1,True
